run,case,profile,rate,mode,repetition,source,Outcome,Planned,Offered,NotOffered,Admitted,QueueRejected,DictionaryRejected,LogicalCapRejected,Committed,ControlConsumed,Unknown,SqlRows,RetainedLogicalRecordBytes,DictionaryLogicalBytes,QueuePeakRecords,QueueAtSourceEnd,ObservedOfferedPerSecond,ObservedCommittedPerSecond,ObservedCommittedSqlRowsPerSecond,DatabaseBytes,DatabaseBytesBeforeIndexes,IndexPageBytes,PeakSampledPackageBytes,PeakSampledWalBytes,WorkerAllocatedBytes,SourceElapsedSeconds,WriterThroughDrainSeconds,DrainSeconds,IndexSeconds,CheckpointSeconds,FinalizationSeconds,WorkerElapsedSeconds,WorkerCpuSeconds,CommitTransactions,MeanCommittedPerTransaction,MaxOfferLatenessMicroseconds,MaxOfferedToCommitMicroseconds,OfferedPerSecond,CommittedPerSecond,PeakSampledDiagnosticRssBytes,PeakSampledWriterWorkerRssBytes,PeakSampledVerifierRssBytes,TransientPathMissObservations,ReopenSeconds,TimeToFirstQuerySeconds,TraversalSeconds,QueryMaximumMicroseconds,DatabaseSha256,WorkerReportSha256,SupervisorReportSha256,VerificationReportSha256
01,r2-50000-RepeatedStacks-sqlite,RepeatedStacks,50000,sqlite,2,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,500000,500000,0,500000,0,0,0,500000,0,0,501024,36000000,26002,2270,32,50000.08960516058,49982.181886966646,50084.54539547115,66306048,16052224,50253824,76688288,10349472,711149248,9.999982079,10.003564893,0.003582814,1.504897149,0.002080097,1.514889978,11.623388967,13.93947,1954,255.88536335721597,5016.51,50280.532,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,49664|49920|50176|49920|49408|50688|49408|50432|50176|49920|288|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,184717312,109355008,63119360,0,0.025177551,0.051087416,0.763901449,22914.775,66509001ab7fff54423243e758e93f862f2499f1832e4eb2c4690d4ebb5e3518,b668f7272774898e844eeab40e04e0a635e3701303b14f9d7be434544d936344,e3370335a66b1c77634be479071e87afdc7881b41a48d554902f0260287f7cf0,864c454df0958e518ff58c1f57c822188c18af4a903c2e0e49b2a0fa8fa9a2a2
01,r2-50000-NovelStacks-producer-only,NovelStacks,50000,producer-only,2,edcea21f0363c19a8d568deecce31a53dda18780,dictionary-cap,500000,500000,0,500000,0,483616,0,0,16384,0,0,1179648,3462298,866,32,50000.08952516029,0,0,0,0,0,0,0,270053000,9.999982095,10.001190112,0.001208017,0.0,0.0,0.030188642,10.048421117,10.614759,0,,5771.779,0,50000|49999|50001|50000|50000|50000|49999|50001|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152182784,78495744,0,0,,,,,,03f89232bc68dc431ea4f756498d7fd000911bbd5858665f5e2b7351bf283b47,0be444a4ea9fd9f7b20371df9efda0ac306bcf61e9f40f9195122f1cba0264ad,
01,r2-50000-NovelStacks-sqlite,NovelStacks,50000,sqlite,2,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,500000,500000,0,11086,488914,0,0,11086,0,0,99774,798192,2367142,4096,4096,50000.0882601558,625.1341871735226,5626.207684561704,4046848,3006464,1040384,4619016,1182472,270839600,9.999982348,17.733792564,7.733810216,0.039649338,0.004760484,0.073682783,17.912615338,12.622291,8791,1.261062450233193,5019.791,8694021.388,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,2672|455|463|472|456|466|473|524|495|513|533|557|534|534|528|511|530|370|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,164831232,89554944,71745536,0,0.024233572,0.038028388,0.123458983,11261.176,e785396402748da71ffc6b9b20fc0a7f1d6067ccd71f9541424ba641b4af3e36,d13b31308296f5e29a3f9b2fbb9a390b67f4e336ba90dea85307646f5f432231,0bc56d9acb754c941c8d2210a8a6fd740183228f755000b751899d16690d5129,f6f4683f942de56340e5add6a9b8ceb4d0d12d1f68e3ab7fba1b22f0bbeb6075
01,r2-50000-Activity-producer-only,Activity,50000,producer-only,2,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,68000000,0,804,14,50000.083880140715,0,0,0,0,0,0,0,36426312,9.999983224,10.001135946,0.001152722,0.0,0.0,0.001588718,10.018571589,10.709005,0,,5776.39,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147214336,73449472,0,0,,,,,,f3f16a0312c7dd82eecf859085af2e52eeee7ed4d208594bdbb4344d036de94f,a56b253e26053bacafaf440946982f1a3ae7c8f85d67c74c2b71dd8e69e687de,
01,r2-50000-Activity-sqlite,Activity,50000,sqlite,2,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,500000,500000,0,13223,486777,0,0,13223,0,0,66115,1798328,0,4096,4096,50000.09175516838,742.3638374778919,3711.81918738946,3203072,1978368,1224704,3586392,1108312,248799488,9.999981649,17.812020646,7.812038997,0.040781004,0.005070236,0.050078619,17.956599521,12.425386,9143,1.446243027452696,4725.257,8000018.645,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,4490|489|515|515|488|528|541|537|498|525|533|497|543|565|549|501|502|407|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,161574912,86528000,61898752,0,0.024152832,0.038874875,0.082023855,11709.418,d43c29aea5056d6dfb01dfaf47cadf089e297db72c6943b72878ec9d09819c95,9880e7aacbf6dd2c080cdc39dbd00c4bf4ccb1a4ba4be9d0830e8a696584ae30,093b83ba48fb2ff354a3eb66807b7f69c55e9efb245c9519230e3d01246215e9,774dd33140cee08e64a53e28c24b449da1433803663a9c761a60b14aaecac29d
01,r2-100000-Numeric-producer-only,Numeric,100000,producer-only,2,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,0,1615,1,100000.08898007918,0,0,0,0,0,0,0,72784064,9.999991102,10.001110334,0.001119232,0.0,0.0,0.001608302,10.020159454,10.658193,0,,5483.85,0,100000|100000|100000|100000|100000|100000|100000|100000|99999|100001|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147365888,73428992,0,0,,,,,,3c5df6e779f0f331844de40ab4a8582ddf89f8ec8b324ec1cc0afd173a58fd2d,128ac648fd3bba59cdc89fa2ccd7466ef1d771ff259215e5d0d968b0a3c06b80,
01,r2-100000-Numeric-sqlite,Numeric,100000,sqlite,2,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,1000000,1000000,0,18894,981106,0,0,18894,0,0,18894,1360368,0,4096,4096,100000.08150006643,1099.4559884146336,1099.4559884146336,2260992,581632,1679360,2685104,1079472,232934640,9.99999185,17.184862513,7.184870663,0.056504229,0.006809226,0.06815296,17.362363418,12.276454,9459,1.9974627339042181,6320.018,7561816.771,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,9824|541|573|545|552|526|554|569|568|545|608|566|600|568|590|531|539|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,160296960,85045248,60813312,0,0.022720087,0.036125548,0.047946652,10928.861,df25ddb9e376350d01d240e2677d360979ecc57ccf1a9a334af6378c526f831e,dd2c0bb700e94aa658a89d0ede301d2e79c44f4326e480618bc32926654546e0,23197a443e11dfac7cefaac78abc77a33a4918ffe027c1b17aa385741983acea,3d0daf3ed2aa7a550125f54afe4624e1145fcd025cbc85323fe4445a658acaea
01,r2-100000-RepeatedStacks-producer-only,RepeatedStacks,100000,producer-only,2,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,26002,1675,80,100000.0438100192,0,0,0,0,0,0,0,73704184,9.999995619,10.000663597,0.000667978,0.0,0.0,0.00081219,10.017709925,10.700922,0,,5348.978,0,100000|100000|100000|100000|100000|99997|100003|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,148324352,74297344,0,0,,,,,,8d8c8eabcceb6474b07db5c6f12a6c94319b6adf2e675a1eef25a77404f057b0,7d00b7744bb982c2fc53072d462feb25f4cc23942bff85f9364c984bbdac19c5,
01,r2-100000-RepeatedStacks-sqlite,RepeatedStacks,100000,sqlite,2,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,1000000,1000000,0,879883,120117,0,0,879883,0,0,880907,63351576,26002,4096,3851,100000.08949008008,87599.14846538783,87701.09557429727,117374976,28319744,89055232,135774544,18334032,1248404704,9.999991051,10.044424123,0.044433072,2.597968764,0.003707512,2.611193532,12.759329338,16.24901,3438,255.92873763816172,5231.879,102406.1,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,55552|89600|94976|94976|96256|90624|92672|92160|80896|88064|4107|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,208064512,132902912,63279104,0,0.024242413,0.058946054,1.35874112,32288.919,d471519eae502609b633772f3c40352005556d06161e2e3969c537843f99dc3c,89e1ec7e7f8fa853358e67136d1d3e129781cc0f1abb6fd571aa11ae2c6a0b87,a46d1342e0aeb56c8664706bf6d88051d225a6e7b8a72ae19d4fa7007b206336,26320bedc668687a73bdf4df5c0784d42b08d2aeddb56897766c26aa59c71ed0
01,r2-100000-NovelStacks-producer-only,NovelStacks,100000,producer-only,2,edcea21f0363c19a8d568deecce31a53dda18780,dictionary-cap,1000000,1000000,0,1000000,0,983616,0,0,16384,0,0,1179648,3462298,1766,29,100000.07641005839,0,0,0,0,0,0,0,530607400,9.999992359,10.00154709,0.001554731,0.0,0.0,0.036517121,10.055202154,10.811471,0,,5904.277,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152924160,79003648,0,0,,,,,,6cf02f5d5eeac964bd9faa19b251bdb8faa8b09c5cb4873dd276b91f0c3a9875,daa9fb238515d2f25d773c61f0403588951318be7d5481ee3502991d0ee76dee,
01,r2-100000-NovelStacks-sqlite,NovelStacks,100000,sqlite,2,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,1000000,1000000,0,10853,989147,0,0,10853,0,0,97677,781416,2324558,4096,4096,100000.09029008153,610.4567652811699,5494.110887530529,4001792,2973696,1028096,4692192,1087712,275174344,9.999990971,17.778490824,7.778499853,0.039537765,0.004175683,0.071503357,17.943461045,12.70809,9068,1.196846052051169,5230.787,8217157.914,100000|99999|100001|100000|100000|100000|100000|100000|100000|100000|0,2172|515|513|488|509|530|495|504|513|517|554|515|533|532|527|540|494|402|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,165134336,89935872,71905280,0,0.0232275,0.03668289,0.120437041,11023.939,55cafc288c1292fabb01bfbdbf41b775a96adbc128420653e58f90cccc0d2869,af6c9f16106fdb616c7790028a0f64021a72de33cbc423e7d5c8935c6cc82123,bb32f900f578f99a521c1cd00872036bb884e0444743e59c2da10e25567e6cd7,a8452758ea23e12f3bb6d8a9b51f515d52b23024edbafddef5f16734d7c7e1ea
01,r2-100000-Activity-producer-only,Activity,100000,producer-only,2,edcea21f0363c19a8d568deecce31a53dda18780,logical-cap,1000000,1000000,0,1000000,0,0,259829,0,740171,0,0,100663256,0,2016,85,100000.07705005936,0,0,0,0,0,0,0,72785432,9.999992295,10.000768005,0.00077571,0.0,0.0,0.001651181,10.018302516,10.939648,0,,5350.554,0,100000|99999|100001|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147304448,73310208,0,0,,,,,,0124aacdbbefb6b0b501f15ace4f1b628e211156cce33a42971c260ad0ac7798,79655878151b77a08d3ea6a5f9956ee91778da0d8c9cd9050a2c6265e704605c,
01,r2-100000-Activity-sqlite,Activity,100000,sqlite,2,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,1000000,1000000,0,12077,987923,0,0,12077,0,0,60385,1642472,0,4096,4096,100000.06413004112,691.1095627450325,3455.547813725162,2945024,1818624,1126400,3172744,1116552,241959512,9.999993587,17.474797993,7.474804406,0.037172553,0.005729844,0.04737896,17.624674871,12.33828,9017,1.339358988577132,5025.87,8379793.389,100000|100000|100000|100000|100000|100000|100000|99999|100001|100000|0,3509|495|492|474|489|483|504|507|474|553|541|553|509|498|565|560|597|274|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,162914304,87621632,62025728,0,0.024844486,0.038044732,0.076288911,10795.856,67841e0c2ed34bd4dd6b8e5d82a808a6fb9cff7b51ec241633db43469256a7fe,45af00d27d09cc0c73322172f48b903cfe8136a4e11f65a38f6d585cea2be7e5,b21d11b12a228792dc30bfd1f3e6abe45b53d2db61d3e3107286f68743e994ee,83a522d5f2c29c4ae5a728675cfeb3d5bd72dc2504a23cf4ba471ebbb5750008
01,r3-1000-Numeric-producer-only,Numeric,1000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,10000,10000,0,10000,0,0,0,0,10000,0,0,720000,0,17,1,1000.0997088408618,0,0,0,0,0,0,0,1941760,9.999003011,10.000695344,0.001692333,0.0,0.0,0.001523759,10.019319,10.309684,0,,4531.809,0,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,135409664,61075456,0,0,,,,,,04200d8d75a6650816af921388637b9107240644a8b3aca80050476bffa780ad,8ea6fba66afc2b0d027d761f211a24733b6ffbb200a23bc79710bb46a65cae0a,
01,r3-1000-Numeric-sqlite,Numeric,1000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,10000,10000,0,10000,0,0,0,10000,0,0,10000,720000,0,21,1,1000.0997532497183,999.8493381024277,999.8493381024277,1277952,339968,937984,2205920,1087712,15123720,9.999002567,10.001506846,0.002504279,0.03549966,0.002878145,0.042388051,10.147235003,10.685535,100,100.0,3946.14,115716.578,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|0,913|1010|1010|1009|1009|1006|1007|1010|1010|1010|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,157978624,82751488,60964864,0,0.023652009,0.037011627,0.030252224,11015.126,f6f76ccff42977b380a50d66c8fc2bf7e4baa41fcfdd456456918b211cc299e8,19150a2c3e3e95786818068d34fdf6bdb3769e0abf1c16f371d5eb3c7edaa7e4,fee875df254d89905e5084921b3a2978f59fd63bb1ccbd7dc59941aadf7f0cfb,2ba97b6cdb81b9ebe5285100064112fc943d8473cf96a928c4e6fff6d5dda48f
01,r3-1000-RepeatedStacks-producer-only,RepeatedStacks,1000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,10000,10000,0,10000,0,0,0,0,10000,0,0,720000,26002,19,1,1000.0990642127462,0,0,0,0,0,0,0,2082264,9.999009456,9.999710201,0.000700745,0.0,0.0,0.000730743,10.016923562,10.322104,0,,4640.987,0,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,135671808,61677568,0,0,,,,,,38f4d51c70ebdebffa52fcbe4e2180cee2a18c499579b841ad044f94b0bb74f0,cadafc090b2681b7d9e0b899c674b1dc91595e76843fdb45515fc34918cb0a6e,
01,r3-1000-RepeatedStacks-sqlite,RepeatedStacks,1000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,10000,10000,0,10000,0,0,0,10000,0,0,11024,720000,26002,28,1,1000.0985820174562,999.8696944817409,1102.2563511966712,1310720,372736,937984,2308728,1157752,15862680,9.999014277,10.001303225,0.002288948,0.037606959,0.003352156,0.045667536,10.145674096,10.67704,100,100.0,4180.094,122536.003,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|0,913|1008|1010|1010|1008|1009|1009|1010|1009|1010|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,159506432,84328448,60821504,0,0.022296463,0.035394826,0.03183893,10761.705,bcdaad53afa437a5dff68d49fc1d4c9f3818c89b0758df2a7e8ee676eb4ff182,7df625c958ed9602efb6c90bd3d9eaeaf036b5060f4f836f5e8fd2ea488ce511,04e688de0019b849954c3b29d5f1d89b5851a9f0d64407b94b144814d6b68d33,19e476bce4d5ead8d1b4368fbacb94cf7078fa5dc92b37964ba025cbed1bb40f
01,r3-1000-NovelStacks-producer-only,NovelStacks,1000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,10000,10000,0,10000,0,0,0,0,10000,0,0,720000,2108890,18,1,1000.099864071837,0,0,0,0,0,0,0,12520736,9.999001459,9.999747979,0.00074652,0.0,0.0,0.027420521,10.043972332,10.374034,0,,4599.188,0,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147046400,72716288,0,0,,,,,,456be2199c6f5d3211b7a829320515e96069232e774a941633f3cbbf31c2dc37,641b15919cb5ce58a53cb3d1d01a4455b1b7b54744a86600fddf41ebf385d348,
01,r3-1000-NovelStacks-sqlite,NovelStacks,1000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,10000,10000,0,10000,0,0,0,10000,0,0,90000,720000,2108890,28,2,1000.0998143619125,999.8610410122839,8998.749369110556,3592192,2646016,946176,4397736,1165992,68560536,9.999001956,10.001389783,0.002387827,0.034402532,0.004725996,0.063951216,10.165698499,10.874161,100,100.0,3992.961,122724.704,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|0,913|1010|1009|1008|1008|1009|1007|1010|1007|1008|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,161288192,86196224,71671808,0,0.023118171,0.036401298,0.114698559,10836.329,eac7dc7292fc2cd2705827151e15c2531c54169b2bb29cba924b8fd6a6891aba,d0d039b50b725b8b918c3553d7fe4ff1ee9aefd440f14d7c718a835e9d300a85,54fde8ecb26e751174353c1cc58ea275ebcd65bdaa3c7bb146efa18c468ecebf,709bfe44709f8ebd813b917d2cf3ec77fea65e1dddbd9133fdc54c25802c2f89
01,r3-1000-Activity-producer-only,Activity,1000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,10000,10000,0,10000,0,0,0,0,10000,0,0,1360000,0,17,1,1000.0998153621122,0,0,0,0,0,0,0,1941760,9.999001946,9.999669029,0.000667083,0.0,0.0,0.001598241,10.017258901,10.30765,0,,4451.244,0,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,135438336,61313024,0,0,,,,,,51b62f94f47c6be4ff3f0f7953b4cf62278097a11c28706889d2a45c0f6b7285,fa975f944bc3a45985a58ad2514a977f27f8ec0a1e4162b9782ec2e3cd9df007,
01,r3-1000-Activity-sqlite,Activity,1000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,10000,10000,0,10000,0,0,0,10000,0,0,50000,1360000,0,23,1,1000.0997367464265,999.6794119096833,4998.397059548416,2412544,1466368,946176,3033792,1170112,37608024,9.999002732,10.003206909,0.004204177,0.034222335,0.005023721,0.043297351,10.148514028,10.802173,100,100.0,4422.927,117078.645,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|0,912|1009|1006|1010|1010|1002|1009|1009|1010|1010|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,161222656,85823488,61100032,0,0.024081267,0.037895276,0.063839216,11116.602,e042ff476970caebe952612ed842de5a60e9503b43356f656fb7e7b584d22d72,ae8fb3c89408f2b7793fb41f8c1031afcc32ad7f71b6b9874a409d0856cb361f,89f032de199f403b5b2793d4e3034c7a9485f3d5e47315c3428b7abe1b751180,533d5506e1c04386a809686eeee64a66b5eb8ebe54f4d04a3f8a540c4fe010a6
01,r3-10000-Numeric-producer-only,Numeric,10000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,100000,100000,0,100000,0,0,0,0,100000,0,0,7200000,0,169,6,10000.09454089379,0,0,0,0,0,0,0,7360760,9.99990546,10.000706464,0.000801004,0.0,0.0,0.001654595,10.019577425,10.358544,0,,5273.705,0,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,138133504,64315392,0,0,,,,,,d60f361a8c3cc6b1b7f18d4c612d9bd2cc618cddb91ed14c912be0dfe17e09a9,1aebe052ef3c1e79d6a833cda3ddf53ca378f63114266f0b63725372e4271dd0,
01,r3-10000-Numeric-sqlite,Numeric,10000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,100000,100000,0,100000,0,0,0,100000,0,0,100000,7200000,0,214,2,10000.095676915398,9996.921430051158,9996.921430051158,13037568,3219456,9818112,15513528,2443192,140379496,9.999904324,10.003079518,0.003175194,0.283529079,0.000701432,0.289440313,10.383555465,11.206715,391,255.7544757033248,5068.734,42281.202,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,9728|9984|10240|9984|9984|9984|9984|9984|9984|9984|160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,158547968,83374080,62574592,0,0.023602271,0.0395016,0.188645415,13428.903,328c63e98b7db831e58999c19b20df08ce118b0204eeb865954d36d0b2cb3021,58ffe44206e4b04e0a9ec55820d93ead55b1157c7e78fad902492d0a0b790553,75fecd2058e619774b30cd9850e6079fa38e00c452272eb735205e20710082a6,e63c64c33f7b24a084f9252a7e275e533c84b69102a4df30e2695e4a6276fa69
01,r3-10000-RepeatedStacks-producer-only,RepeatedStacks,10000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,100000,100000,0,100000,0,0,0,0,100000,0,0,7200000,26002,170,9,10000.096314927647,0,0,0,0,0,0,0,7561632,9.999903686,10.002260138,0.002356452,0.0,0.0,0.001063462,10.019851479,10.36763,0,,5505.051,0,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,138383360,64491520,0,0,,,,,,7cc55a6437e5612b836a18c76caf9b9acdaaa75e53b0e0a2efa46cef3c3b2a42,af1b41a674f12fa041a1e0b9072fcced2e4d73e6609384efc0911a9b7c67f350,
01,r3-10000-RepeatedStacks-sqlite,RepeatedStacks,10000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,100000,100000,0,100000,0,0,0,100000,0,0,101024,7200000,26002,297,11,10000.097619952956,9997.549061857044,10099.92396425046,13062144,3248128,9814016,15599904,2504992,141581992,9.999902381,10.002451539,0.002549158,0.313343305,0.00087328,0.320060311,10.435784848,11.299148,391,255.7544757033248,4793.711,43924.03,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,9728|9984|9984|10240|9984|9984|9984|9984|9984|9984|160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,159059968,83644416,62267392,0,0.023556361,0.039475448,0.191160745,13397.323,620716fbb2edbe6179e5eefe3df5d3da5b047472c6e7fbeca9072f7453b0bc3d,91a25d5764991e551b6d331fb5c39ee283218286d41e9cc6ffb50d1d1a0847ff,f8cdc29534f328768af6e69b7657ff28bc1ab5b3fdf33dd30c91bd8dd5caff72,a102bcf24481239fb96719c6615e4efd069a39072d2e1dc1ad7c2e17fe35acc0
